,num,result
0,0.0,0.0
1,1.0,9.324480947154584
2,2.0,9.324480952154584
3,3.0,9.495862437918078
4,4.0,9.618122779984075
5,5.0,9.713234340025535
6,6.0,9.791089363027991
7,7.0,9.856997992096622
8,8.0,9.91414316277033
9,9.0,9.96458405497312
10,10.0,10.009729806012093
11,11.0,10.009729806012093
12,12.0,10.009729806012093
13,13.0,10.009729806012093
14,14.0,10.009729806012093
15,15.0,10.009729806012093
16,16.0,10.009729806012093
17,17.0,10.009729806012093
18,18.0,10.009729806012093
19,19.0,10.009729806012093
20,20.0,10.009729806512093
21,21.0,10.030687889748718
22,22.0,10.030687890203263
23,23.0,10.049786008079392
24,24.0,10.06807269946502
25,25.0,10.085614113238387
26,26.0,10.10246862539379
27,27.0,10.118688011022265
28,28.0,10.134318403386455
29,29.0,10.149401085048963
30,30.0,10.163973144850067
31,31.0,10.178068027068916
32,32.0,10.178068027381416
33,33.0,10.191296553284069
34,34.0,10.204130651172914
35,35.0,10.216593162688849
36,36.0,10.228705000614864
37,37.0,10.240485360765264
38,38.0,10.251951904554973
39,39.0,10.263120918482274
40,40.0,10.274007453190958
41,41.0,10.284625445148102
42,42.0,10.284625445386197
43,43.0,10.294744231073736
44,44.0,10.30463061284952
45,45.0,10.314295026573172
46,46.0,10.323747221060145
47,47.0,10.332996316542484
48,48.0,10.34205085781587
49,49.0,10.350918861203583
50,50.0,10.35960785792443
51,51.0,10.36812493156215
52,52.0,10.368124931754458
53,53.0,10.376317793886031
54,54.0,10.38435763338756
55,55.0,10.392250062351279
56,56.0,10.400000388851026
57,57.0,10.407613639529691
58,58.0,10.415094579037438
59,59.0,10.422447727806826
60,60.0,10.429677378405234
61,61.0,10.43678761071145
62,62.0,10.43678761087274
63,63.0,10.443670463950342
64,64.0,10.450444995156085
65,65.0,10.457114561287565
66,66.0,10.463682365421143
67,67.0,10.4701514662269
68,68.0,10.476524786528577
69,69.0,10.48280512126363
70,70.0,10.488995144721025
71,71.0,10.495097417249045
72,72.0,10.495097417387933
73,73.0,10.50103144673649
74,74.0,10.50688478618794
75,75.0,10.512659600558548
76,76.0,10.518357968901888
77,77.0,10.52398188901685
78,78.0,10.529533280990137
79,79.0,10.535013991733294
80,80.0,10.540425798427568
81,81.0,10.545770412029809
82,82.0,10.545770412151759
83,83.0,10.550985524322952
84,84.0,10.556138210982873
85,85.0,10.56122994879591
86,86.0,10.566262163088064
87,87.0,10.571236229421636
88,88.0,10.576153476084633
89,89.0,10.581015186662395
90,90.0,10.585822601858533
91,91.0,10.590576920472252
92,92.0,10.590576920580947
93,93.0,10.595228489311578
94,94.0,10.599830330742643
95,95.0,10.604383496795704
96,96.0,10.608889006475454
97,97.0,10.61334784736532
98,98.0,10.617760975905627
99,99.0,10.622129320015876
100,100.0,10.626453779243684
101,101.0,10.626453779243684
102,102.0,10.626453779243684
103,103.0,10.626453779243684
104,104.0,10.626453779243684
105,105.0,10.626453779243684
106,106.0,10.626453779243684
107,107.0,10.626453779243684
108,108.0,10.626453779243684
109,109.0,10.626453779243684
110,110.0,10.626453779243684
111,111.0,10.626453779243684
112,112.0,10.626453779243684
113,113.0,10.626453779243684
114,114.0,10.626453779243684
115,115.0,10.626453779243684
116,116.0,10.626453779243684
117,117.0,10.626453779243684
118,118.0,10.626453779243684
119,119.0,10.626453779243684
120,120.0,10.626453779243684
121,121.0,10.626453779243684
122,122.0,10.626453779243684
123,123.0,10.626453779243684
124,124.0,10.626453779243684
125,125.0,10.626453779243684
126,126.0,10.626453779243684
127,127.0,10.626453779243684
128,128.0,10.626453779243684
129,129.0,10.626453779243684
130,130.0,10.626453779243684
131,131.0,10.626453779243684
132,132.0,10.626453779243684
133,133.0,10.626453779243684
134,134.0,10.626453779243684
135,135.0,10.626453779243684
136,136.0,10.626453779243684
137,137.0,10.626453779243684
138,138.0,10.626453779243684
139,139.0,10.626453779243684
140,140.0,10.626453779243684
141,141.0,10.626453779243684
142,142.0,10.626453779243684
143,143.0,10.626453779243684
144,144.0,10.626453779243684
145,145.0,10.626453779243684
146,146.0,10.626453779243684
147,147.0,10.626453779243684
148,148.0,10.626453779243684
149,149.0,10.626453779243684
150,150.0,10.626453779243684
151,151.0,10.626453779243684
152,152.0,10.626453779243684
153,153.0,10.626453779243684
154,154.0,10.626453779243684
155,155.0,10.626453779243684
156,156.0,10.626453779243684
157,157.0,10.626453779243684
158,158.0,10.626453779243684
159,159.0,10.626453779243684
160,160.0,10.626453779243684
161,161.0,10.626453779243684
162,162.0,10.626453779243684
163,163.0,10.626453779243684
164,164.0,10.626453779243684
165,165.0,10.626453779243684
166,166.0,10.626453779243684
167,167.0,10.626453779243684
168,168.0,10.626453779243684
169,169.0,10.626453779243684
170,170.0,10.626453779243684
171,171.0,10.626453779243684
172,172.0,10.626453779243684
173,173.0,10.626453779243684
174,174.0,10.626453779243684
175,175.0,10.626453779243684
176,176.0,10.626453779243684
177,177.0,10.626453779243684
178,178.0,10.626453779243684
179,179.0,10.626453779243684
180,180.0,10.626453779243684
181,181.0,10.626453779243684
182,182.0,10.626453779243684
183,183.0,10.626453779243684
184,184.0,10.626453779243684
185,185.0,10.626453779243684
186,186.0,10.626453779243684
187,187.0,10.626453779243684
188,188.0,10.626453779243684
189,189.0,10.626453779243684
190,190.0,10.626453779243684
191,191.0,10.626453779243684
192,192.0,10.626453779243684
193,193.0,10.626453779243684
194,194.0,10.626453779243684
195,195.0,10.626453779243684
196,196.0,10.626453779243684
197,197.0,10.626453779243684
198,198.0,10.626453779243684
199,199.0,10.626453779243684
200,200.0,10.626453779293684
201,201.0,10.628600288942522
202,202.0,10.628600288992027
203,203.0,10.630725603472237
204,204.0,10.632840476258593
205,205.0,10.634945009464762
206,206.0,10.637039303921384
207,207.0,10.639123458630348
208,208.0,10.641197570992132
209,209.0,10.64326173764478
210,210.0,10.645316053614888
211,211.0,10.645316053614888
212,212.0,10.645316053614888
213,213.0,10.645316053614888
214,214.0,10.645316053614888
215,215.0,10.645316053614888
216,216.0,10.645316053614888
217,217.0,10.645316053614888
218,218.0,10.645316053614888
219,219.0,10.645316053614888
220,220.0,10.645316053660343
221,221.0,10.64726790651123
222,222.0,10.647267906556275
223,223.0,10.6492022179459
224,224.0,10.651127876391834
225,225.0,10.653044958930613
226,226.0,10.6549535416385
227,227.0,10.656853699533787
228,228.0,10.658745506551526
229,229.0,10.660629035936772
230,230.0,10.662504359764911
231,231.0,10.664371549226765
232,232.0,10.664371549269868
233,233.0,10.666222679573805
234,234.0,10.668065883346406
235,235.0,10.669901229104482
236,236.0,10.671728782311316
237,237.0,10.673548610688615
238,238.0,10.67536077730906
239,239.0,10.677165346769897
240,240.0,10.678962382617227
241,241.0,10.68075194788288
242,242.0,10.680751947924202
243,243.0,10.682526756819456
244,244.0,10.684294277709059
245,245.0,10.686054570890152
246,246.0,10.68780769486053
247,247.0,10.689553708360323
248,248.0,10.691292668504758
249,249.0,10.693024631978068
250,250.0,10.694749654459155
251,251.0,10.696467791900973
252,252.0,10.696467791940655
253,253.0,10.698172322949961
254,254.0,10.699870131226598
255,255.0,10.701561269465111
256,256.0,10.703245789683075
257,257.0,10.704923743772161
258,258.0,10.706595182343094
259,259.0,10.708260156377158
260,260.0,10.709918715335773
261,261.0,10.711570908532167
262,262.0,10.711570908570335
263,263.0,10.713210515559323
264,264.0,10.714843900987129
265,265.0,10.716471112732993
266,266.0,10.718092196920663
267,267.0,10.719707198077463
268,268.0,10.721316163293384
269,269.0,10.7229191369709
270,270.0,10.724516163610096
271,271.0,10.726107286916331
272,272.0,10.726107286953097
273,273.0,10.727686734054808
274,274.0,10.729260407170184
275,275.0,10.730828348296573
276,276.0,10.73239059926373
277,277.0,10.733947201050324
278,278.0,10.735498194304428
279,279.0,10.737043619291901
280,280.0,10.738583515756705
281,281.0,10.740117923231255
282,282.0,10.740117923266716
283,283.0,10.741641469873214
284,284.0,10.743159643397515
285,285.0,10.744672481753481
286,286.0,10.746180021025355
287,287.0,10.747682299008536
288,288.0,10.749179352670103
289,289.0,10.750671217768259
290,290.0,10.752157930823769
291,291.0,10.753639525678283
292,292.0,10.75363952571253
293,293.0,10.75511099268376
294,294.0,10.75657744686627
295,295.0,10.758038921983907
296,296.0,10.75949545259888
297,297.0,10.76094707085694
298,298.0,10.762393810338486
299,299.0,10.763835704375024
300,300.0,10.765272784406985
301,301.0,10.76670508295213
302,302.0,10.766705082985244
303,303.0,10.768127912889774
304,304.0,10.769546055525659
305,305.0,10.770959541012397
306,306.0,10.772368402045375
307,307.0,10.773772666831272
308,308.0,10.775172365468077
309,309.0,10.776567526932395
310,310.0,10.7779581810269
311,311.0,10.7779581810269
312,312.0,10.7779581810269
313,313.0,10.7779581810269
314,314.0,10.7779581810269
315,315.0,10.7779581810269
316,316.0,10.7779581810269
317,317.0,10.7779581810269
318,318.0,10.7779581810269
319,319.0,10.7779581810269
320,320.0,10.77795818105815
321,321.0,10.779301112914734
322,322.0,10.77930111294579
323,323.0,10.780635717655699
324,324.0,10.781966196953432
325,325.0,10.783292577029949
326,326.0,10.784614882070892
327,327.0,10.785933137819276
328,328.0,10.787247368782783
329,329.0,10.788557599992254
330,330.0,10.789863854912173
331,331.0,10.791166158443268
332,332.0,10.791166158473388
333,333.0,10.792460629589065
334,334.0,10.793751220515722
335,335.0,10.795037951534962
336,336.0,10.796320848347907
337,337.0,10.797599932069705
338,338.0,10.7988752291336
339,339.0,10.800146757957789
340,340.0,10.801414542093827
341,341.0,10.802678603042576
342,342.0,10.802678603071817
343,343.0,10.803935284077738
344,344.0,10.805188306545764
345,345.0,10.806437692899017
346,346.0,10.807683463338758
347,347.0,10.808925639332182
348,348.0,10.810164240635535
349,349.0,10.811399288185463
350,350.0,10.812630802418036
351,351.0,10.813858803916109
352,352.0,10.813858803944518
353,353.0,10.815079839320944
354,354.0,10.816297420228178
355,355.0,10.817511566539341
356,356.0,10.818722298502053
357,357.0,10.819929634370098
358,358.0,10.821133594172553
359,359.0,10.822334196022053
360,360.0,10.82353145872572
361,361.0,10.824725399628363
362,362.0,10.824725399655987
363,363.0,10.825912754588197
364,364.0,10.827096843410413
365,365.0,10.828277684384693
366,366.0,10.829455294263033
367,367.0,10.830629691577027
368,368.0,10.83180089444147
369,369.0,10.832968918422283
370,370.0,10.83413378202601
371,371.0,10.835295501739594
372,372.0,10.835295501766476
373,373.0,10.83645098616877
374,374.0,10.83760337426721
375,375.0,10.838752688401465
376,376.0,10.839898942388693
377,377.0,10.841042150147207
378,378.0,10.842182330315811
379,379.0,10.843319498779094
380,380.0,10.844453671417178
381,381.0,10.845584863463461
382,382.0,10.84558486348964
383,383.0,10.846710141463094
384,384.0,10.847832485702364
385,385.0,10.848951911078371
386,386.0,10.850068433059581
387,387.0,10.851182066686967
388,388.0,10.852292826206355
389,389.0,10.853400727284884
390,390.0,10.854505784166374
391,391.0,10.85560801126054
392,392.0,10.85560801128605
393,393.0,10.856704623433963
394,394.0,10.857798448084319
395,395.0,10.858889500951248
396,396.0,10.859977795438866
397,397.0,10.86106334571181
398,398.0,10.862146165501454
399,399.0,10.863226266951582
400,400.0,10.864303666537529
401,401.0,10.865378375199969
402,402.0,10.865378375224845
403,403.0,10.866447745013451
404,404.0,10.867514465043884
405,405.0,10.868578546888882
406,406.0,10.869640005751029
407,407.0,10.87069885421174
408,408.0,10.871755104187931
409,409.0,10.872808769060192
410,410.0,10.87385986082544
411,411.0,10.87385986082544
412,412.0,10.87385986082544
413,413.0,10.87385986082544
414,414.0,10.87385986082544
415,415.0,10.87385986082544
416,416.0,10.87385986082544
417,417.0,10.87385986082544
418,418.0,10.87385986082544
419,419.0,10.87385986082544
420,420.0,10.873859860849251
421,421.0,10.87488345909744
422,422.0,10.874883459121136
423,423.0,10.8759022132318
424,424.0,10.876918561003254
425,425.0,10.877932514796596
426,426.0,10.87894408611641
427,427.0,10.879953285501966
428,428.0,10.88096012433592
429,429.0,10.881964615581301
430,430.0,10.882966765881827
431,431.0,10.883966591572555
432,432.0,10.883966591595703
433,433.0,10.884961790006036
434,434.0,10.885954692703589
435,435.0,10.886945311663561
436,436.0,10.887933658089386
437,437.0,10.888919740540342
438,438.0,10.889903568613935
439,439.0,10.89088515306029
440,440.0,10.891864504813155
441,441.0,10.892841633348388
442,442.0,10.892841633371011
443,443.0,10.893814346039951
444,444.0,10.894784865848992
445,445.0,10.895753202372807
446,446.0,10.896719365188346
447,447.0,10.897683364572297
448,448.0,10.898645209962911
449,449.0,10.899604911118288
450,450.0,10.900562477612112
451,451.0,10.901517918205538
452,452.0,10.901517918227663
453,453.0,10.902469136521473
454,454.0,10.903418257466303
455,455.0,10.904365290858543
456,456.0,10.9053102445431
457,457.0,10.906253128684524
458,458.0,10.907193952175348
459,459.0,10.908132723386284
460,460.0,10.909069451896482
461,461.0,10.910004146987283
462,462.0,10.910004147008928
463,463.0,10.91093480047982
464,464.0,10.911863446289578
465,465.0,10.912790092832592
466,466.0,10.913714748710095
467,467.0,10.91463742279317
468,468.0,10.915558123011282
469,469.0,10.916476859090482
470,470.0,10.917393638235449
471,471.0,10.918308468813146
472,472.0,10.918308468834333
473,473.0,10.91921942854616
474,474.0,10.920128463309231
475,475.0,10.921035581185329
476,476.0,10.921940792283223
477,477.0,10.922844105414613
478,478.0,10.923745526094626
479,479.0,10.924645062844395
480,480.0,10.925542724116742
481,481.0,10.926438517050771
482,482.0,10.926438517071517
483,483.0,10.927330597496422
484,484.0,10.928220832464705
485,485.0,10.929109230369322
486,486.0,10.929995798800839
487,487.0,10.930880545085596
488,488.0,10.931763476492959
489,489.0,10.93264460156141
490,490.0,10.933523925628778
491,491.0,10.934401458549358
492,492.0,10.934401458569683
493,493.0,10.935275426925072
494,494.0,10.936147624894826
495,495.0,10.93701805944812
496,496.0,10.937886737434267
497,497.0,10.938753666059364
498,498.0,10.939618851652641
499,499.0,10.940482302243607
500,500.0,10.941344024222492
501,501.0,10.942204024270573
502,502.0,10.942204024290493
503,503.0,10.943060601823865
504,504.0,10.943915478699548
505,505.0,10.944768661500449
506,506.0,10.945620156443464
507,507.0,10.946469970175917
508,508.0,10.94731810910754
509,509.0,10.948164580780686
510,510.0,10.949009390843813
511,511.0,10.949009390843813
512,512.0,10.949009390843813
513,513.0,10.949009390843813
514,514.0,10.949009390843813
515,515.0,10.949009390843813
516,516.0,10.949009390843813
517,517.0,10.949009390843813
518,518.0,10.949009390843813
519,519.0,10.949009390843813
520,520.0,10.949009390863043
521,521.0,10.94983634953999
522,522.0,10.949836349559146
523,523.0,10.950660140822022
524,524.0,10.951482361750573
525,525.0,10.952303011604664
526,526.0,10.953122104219373
527,527.0,10.953939638459776
528,528.0,10.954755620927347
529,529.0,10.955570061042037
530,530.0,10.956382967004814
531,531.0,10.957194341638175
532,532.0,10.957194341656972
533,533.0,10.958002664496448
534,534.0,10.958809470883322
535,535.0,10.959614770268697
536,536.0,10.960418567744213
537,537.0,10.96122086340775
538,538.0,10.962021670000828
539,539.0,10.962820986800667
540,540.0,10.96361882367642
541,541.0,10.964415184875307
542,542.0,10.964415184893758
543,543.0,10.965208609310913
544,544.0,10.966000574389813
545,545.0,10.966791085041994
546,546.0,10.967580146881991
547,547.0,10.968367765154893
548,548.0,10.969153944920835
549,549.0,10.96993869124405
550,550.0,10.970722009772562
551,551.0,10.971503905511806
552,552.0,10.971503905529921
553,553.0,10.972282971378409
554,554.0,10.973060629541632
555,555.0,10.973836884670698
556,556.0,10.974611743030623
557,557.0,10.975385208981171
558,558.0,10.976157287970063
559,559.0,10.976927984844643
560,560.0,10.977697304269668
561,561.0,10.978465251457354
562,562.0,10.978465251475148
563,563.0,10.979230467432929
564,564.0,10.979994325930797
565,565.0,10.980756831375226
566,566.0,10.981517988731852
567,567.0,10.98227780235548
568,568.0,10.983036276918815
569,569.0,10.983793417631729
570,570.0,10.984549229539818
571,571.0,10.985303716410485
572,572.0,10.985303716427968
573,573.0,10.986055567690785
574,574.0,10.986806108483234
575,575.0,10.987555342472652
576,576.0,10.988303274770221
577,577.0,10.98904991010038
578,578.0,10.989795252547129
579,579.0,10.99053930616786
580,580.0,10.991282075519994
581,581.0,10.99202356717787
582,582.0,10.992023567195053
583,583.0,10.992762512004719
584,584.0,10.993500190856539
585,585.0,10.994236607502614
586,586.0,10.994971766568398
587,587.0,10.995705671767576
588,588.0,10.996438328248486
589,589.0,10.997169739916504
590,590.0,10.997899910694015
591,591.0,10.99862884495389
592,592.0,10.998628844970781
593,593.0,10.999355319105257
594,594.0,11.000080569333422
595,595.0,11.000804599982668
596,596.0,11.001527414935909
597,597.0,11.002249017525909
598,598.0,11.00296941236415
599,599.0,11.003688603834538
600,600.0,11.004406596816814
601,601.0,11.005123392726812
602,602.0,11.005123392743423
603,603.0,11.005837810243223
604,604.0,11.00655104387142
605,605.0,11.007263098098926
606,606.0,11.007973976472803
607,607.0,11.008683681383594
608,608.0,11.009392219765544
609,609.0,11.010099593413736
610,610.0,11.010805805843304
611,611.0,11.010805805843304
612,612.0,11.010805805843304
613,613.0,11.010805805843304
614,614.0,11.010805805843304
615,615.0,11.010805805843304
616,616.0,11.010805805843304
617,617.0,11.010805805843304
618,618.0,11.010805805843304
619,619.0,11.010805805843304
620,620.0,11.010805805859434
621,621.0,11.011499500595763
622,622.0,11.01149950061184
623,623.0,11.012190966058304
624,624.0,11.012881322957927
625,625.0,11.013570574442655
626,626.0,11.014258723884847
627,627.0,11.014945775836614
628,628.0,11.015631731788144
629,629.0,11.016316596862008
630,630.0,11.017000374765443
631,631.0,11.017683067899437
632,632.0,11.017683067915259
633,633.0,11.01836360161519
634,634.0,11.01904306105936
635,635.0,11.019721449723834
636,636.0,11.020398771007393
637,637.0,11.021075028927317
638,638.0,11.021750225420394
639,639.0,11.022424365287115
640,640.0,11.02309745118218
641,641.0,11.023769486018104
642,642.0,11.02376948603368
643,643.0,11.024439428941912
644,644.0,11.025108331334353
645,645.0,11.025776195128529
646,646.0,11.02644302480994
647,647.0,11.027108822957484
648,648.0,11.0277735936024
649,649.0,11.0284373373454
650,650.0,11.02910005969639
651,651.0,11.029761763886127
652,652.0,11.029761763901464
653,653.0,11.030421440115871
654,654.0,11.031080106885675
655,655.0,11.031737768058955
656,656.0,11.032394425829718
657,657.0,11.033050083435736
658,658.0,11.03370474360771
659,659.0,11.034358409641662
660,660.0,11.035011084544706
661,661.0,11.035662771317753
662,662.0,11.03566277133286
663,663.0,11.036312491191646
664,664.0,11.036961231333708
665,665.0,11.037608995594699
666,666.0,11.038255786224383
667,667.0,11.038901607159625
668,668.0,11.039546460109689
669,669.0,11.04019034858395
670,670.0,11.040833275354524
671,671.0,11.041475243057869
672,672.0,11.04147524307275
673,673.0,11.042115301585586
674,674.0,11.042754410761155
675,675.0,11.04339257170582
676,676.0,11.04402978796122
677,677.0,11.044666063088837
678,678.0,11.045301398347414
679,679.0,11.045935797360377
680,680.0,11.046569262680315
681,681.0,11.04720179817104
682,682.0,11.047201798185702
683,683.0,11.047832479227575
684,684.0,11.048462238013503
685,685.0,11.049091077002547
686,686.0,11.049718998750523
687,687.0,11.050346005627548
688,688.0,11.050972100645572
689,689.0,11.051597286325318
690,690.0,11.052221565112049
691,691.0,11.052844940237152
692,692.0,11.052844940251603
693,693.0,11.053466514901615
694,694.0,11.054087192998896
695,695.0,11.054706978165362
696,696.0,11.055325872126122
697,697.0,11.05594387685187
698,698.0,11.056560995781384
699,699.0,11.057177231196855
700,700.0,11.057792586463057
701,701.0,11.058407062722338
702,702.0,11.058407062736583
703,703.0,11.059019789683664
704,704.0,11.059631645946176
705,705.0,11.060242633563899
706,706.0,11.060852755174965
707,707.0,11.061462013489475
708,708.0,11.062070410709655
709,709.0,11.062677949114516
710,710.0,11.06328463124625
711,711.0,11.06328463124625
712,712.0,11.06328463124625
713,713.0,11.06328463124625
714,714.0,11.06328463124625
715,715.0,11.06328463124625
716,716.0,11.06328463124625
717,717.0,11.06328463124625
718,718.0,11.06328463124625
719,719.0,11.06328463124625
720,720.0,11.063284631260139
721,721.0,11.063882051643082
722,722.0,11.063882051656933
723,723.0,11.064477818773385
724,724.0,11.065072761824636
725,725.0,11.065666883909156
726,726.0,11.066260188181552
